time: 5.650073051452637, n: 1000
9.72647825e-05,4.60866306e-04,7.00000000e+00,3.43771507e-01
9.34186054e-05,4.52219438e-04,7.00000000e+00,3.47236705e-01
1.19528996e-04,4.98827401e-04,8.00000000e+00,3.63008721e-01
4.59914148e-04,5.94842464e-04,1.00000000e+01,3.66202346e-01
1.71828730e-04,6.25033507e-04,1.10000000e+01,3.66336634e-01
1.73140014e-04,4.30439259e-04,6.00000000e+00,3.40374787e-01
1.61318767e-04,4.84343034e-04,8.00000000e+00,3.57551897e-01
3.76103394e-05,3.33763589e-04,4.00000000e+00,3.29485488e-01
3.77679617e-04,5.91184954e-04,1.00000000e+01,3.60389610e-01
7.92170247e-05,4.62275140e-04,7.00000000e+00,3.49789916e-01
1.17811443e-04,4.19933701e-04,6.00000000e+00,3.53503185e-01
4.37349492e-04,6.88863782e-04,1.20000000e+01,3.53628319e-01
8.68670323e-05,4.51842511e-04,7.00000000e+00,3.41889117e-01
1.80050554e-04,5.07344087e-04,8.00000000e+00,3.53878852e-01
7.87124893e-06,2.79110734e-04,3.00000000e+00,3.21946503e-01
5.17362188e-04,7.29005293e-04,1.20000000e+01,3.53753541e-01
2.74457041e-04,5.45375696e-04,9.00000000e+00,3.64731654e-01
3.83259029e-04,6.55958425e-04,1.20000000e+01,3.79703535e-01
2.68297415e-04,5.30067890e-04,9.00000000e+00,3.69316081e-01
2.44796929e-04,4.38711722e-04,6.00000000e+00,3.50772472e-01
2.03034194e-04,4.79161827e-04,8.00000000e+00,3.65934066e-01
1.05654932e-04,4.47982297e-04,7.00000000e+00,3.50280505e-01
2.13300093e-04,6.46101191e-04,1.20000000e+01,3.66605505e-01
7.16459400e-05,3.89618520e-04,6.00000000e+00,3.62218999e-01
1.79665563e-04,5.93369679e-04,1.10000000e+01,3.87509697e-01
2.90407787e-04,6.78565512e-04,1.30000000e+01,3.80426504e-01
1.55834930e-04,6.14842389e-04,1.10000000e+01,3.68362832e-01
1.15733872e-04,4.04106380e-04,6.00000000e+00,3.54758523e-01
7.07920988e-05,5.26115915e-04,9.00000000e+00,3.57168395e-01
2.67697374e-04,5.22595466e-04,8.00000000e+00,3.54758523e-01
1.17772853e-04,4.59509859e-04,7.00000000e+00,3.47841226e-01
9.20170832e-05,4.48502666e-04,7.00000000e+00,3.47962382e-01
1.03246815e-04,4.75035095e-04,8.00000000e+00,3.64199781e-01
1.95760031e-04,5.03947616e-04,8.00000000e+00,3.57936224e-01
5.40579731e-05,4.19555545e-04,6.00000000e+00,3.42123288e-01
3.30902567e-05,3.61564182e-04,5.00000000e+00,3.40606887e-01
4.76657319e-05,3.93560748e-04,6.00000000e+00,3.56022808e-01
1.48872071e-04,4.88675678e-04,8.00000000e+00,3.55642577e-01
7.61729701e-05,4.01882207e-04,6.00000000e+00,3.47357441e-01
8.55174938e-05,3.73996064e-04,5.00000000e+00,3.43416982e-01
7.07041275e-05,4.39838372e-04,7.00000000e+00,3.56022808e-01
7.22519779e-05,3.65287737e-04,5.00000000e+00,3.40839304e-01
3.18231430e-04,6.87309285e-04,1.30000000e+01,3.87961165e-01
7.36028660e-05,4.35986035e-04,7.00000000e+00,3.59740727e-01
4.99179086e-05,2.88883651e-04,3.00000000e+00,3.31893688e-01
1.22892801e-04,4.39032713e-04,7.00000000e+00,3.67549669e-01
2.67770363e-04,6.50706039e-04,1.20000000e+01,3.69726129e-01
2.33934983e-05,3.09928500e-04,4.00000000e+00,3.53628319e-01
2.19180344e-04,5.96198567e-04,1.00000000e+01,3.55895974e-01
1.01559820e-04,4.23560608e-04,6.00000000e+00,3.48812849e-01
3.26447041e-04,6.60769930e-04,1.20000000e+01,3.77123443e-01
1.04755065e-05,3.30044757e-04,4.00000000e+00,3.17748092e-01
1.14666729e-04,4.41479839e-04,7.00000000e+00,3.58836207e-01
9.95359598e-05,4.11524105e-04,6.00000000e+00,3.46273830e-01
1.19848031e-05,3.05016514e-04,4.00000000e+00,3.61825426e-01
1.35731087e-04,4.76454429e-04,8.00000000e+00,3.65398683e-01
3.20023575e-04,6.03950425e-04,1.10000000e+01,3.78983308e-01
1.71509621e-04,5.42287718e-04,9.00000000e+00,3.50035039e-01
4.80465196e-04,8.56616355e-04,1.70000000e+01,3.98802395e-01
3.18849947e-04,6.58021307e-04,1.10000000e+01,3.56913183e-01
1.08796143e-04,4.68192748e-04,8.00000000e+00,3.75140819e-01
2.04622338e-04,6.66009944e-04,1.20000000e+01,3.83787937e-01
