time: 8.706125974655151, n: 1000
1.49161038e-04,4.83883181e-04,4.00000000e+00,2.95516485e-01,1.82864341e-04
2.67803032e-05,3.21761515e-04,2.00000000e+00,2.79652615e-01,5.30815172e-05
2.29503298e-04,5.50389582e-04,5.00000000e+00,3.05215952e-01,2.15353442e-04
1.34538088e-05,3.32420113e-04,2.00000000e+00,2.65263664e-01,3.62288650e-05
3.75639957e-04,5.92942515e-04,5.00000000e+00,2.98083884e-01,3.96084334e-04
1.33477612e-04,5.29965129e-04,4.00000000e+00,2.84938145e-01,2.80378584e-04
3.95983680e-05,3.91174187e-04,2.00000000e+00,2.46654438e-01,1.09562168e-04
2.25440504e-04,5.04123236e-04,4.00000000e+00,2.88825545e-01,2.19867365e-04
4.98554659e-05,3.24122111e-04,2.00000000e+00,2.80046159e-01,4.20054702e-05
1.26775392e-04,4.65597492e-04,4.00000000e+00,3.08528373e-01,1.35462448e-04
5.59657753e-04,7.74309737e-04,7.00000000e+00,3.01425024e-01,6.27735776e-04
5.90669898e-06,3.10275241e-04,2.00000000e+00,2.76543636e-01,1.82309198e-05
2.82149957e-04,4.32483093e-04,3.00000000e+00,2.82751919e-01,2.37597293e-04
4.94552319e-04,7.15287372e-04,7.00000000e+00,3.21799484e-01,5.49226950e-04
2.34361315e-04,5.17608002e-04,4.00000000e+00,2.96220305e-01,2.61343692e-04
4.82772776e-05,3.98124009e-04,3.00000000e+00,2.82912711e-01,6.68391399e-05
2.49010656e-04,5.77241835e-04,5.00000000e+00,2.97282344e-01,2.68127830e-04
3.70921311e-04,5.72305941e-04,5.00000000e+00,3.07005247e-01,3.58954050e-04
1.54849333e-04,5.53853986e-04,5.00000000e+00,3.02432828e-01,1.77999677e-04
9.19816465e-05,4.14812222e-04,3.00000000e+00,2.73202637e-01,9.54447742e-05
7.54967931e-05,4.91330522e-04,4.00000000e+00,2.88657965e-01,1.30968812e-04
1.86155316e-04,4.90737243e-04,4.00000000e+00,2.95341052e-01,1.45204581e-04
0.00000000e+00,2.26250310e-04,1.00000000e+00,2.79967362e-01,0.00000000e+00
2.36775653e-04,6.39760953e-04,6.00000000e+00,3.06626812e-01,3.94967260e-04
7.38666051e-05,4.58558709e-04,3.00000000e+00,2.85428573e-01,2.08777397e-04
9.28488139e-05,5.03336842e-04,4.00000000e+00,2.80757337e-01,1.60193369e-04
1.70010531e-04,4.90521608e-04,4.00000000e+00,2.98441513e-01,1.91782991e-04
1.11056916e-03,8.06105503e-04,7.00000000e+00,3.04561985e-01,1.07587488e-03
4.19825008e-05,4.25700219e-04,3.00000000e+00,2.65122303e-01,6.85376477e-05
1.54694570e-04,5.45009665e-04,5.00000000e+00,3.12109161e-01,1.73472908e-04
1.70277014e-04,4.92843171e-04,4.00000000e+00,2.95341052e-01,1.59453532e-04
2.59535281e-04,5.99621447e-04,5.00000000e+00,2.86002876e-01,2.33763315e-04
2.02328770e-04,4.92428508e-04,4.00000000e+00,2.83638542e-01,1.88978851e-04
4.46011840e-04,7.20398697e-04,5.00000000e+00,2.73578225e-01,1.01889755e-03
3.63132628e-05,3.76632438e-04,3.00000000e+00,3.10163343e-01,5.05270867e-05
3.96163238e-04,6.39683270e-04,6.00000000e+00,3.09680674e-01,3.82311111e-04
1.79845719e-04,5.25426089e-04,4.00000000e+00,2.70749389e-01,1.73262792e-04
